LINE, REF, QTY, EPCCS TYP,EPCCS PN,MFG@PN, DESCRIPTION, NOTES, COST EA, LINE COST,BIN
,,,,,,CCmid Board,,,TOTAL,
,,,,,,8/12/20 (20224^0),,,=SUM(J5:J100),
,,,,,,,,,,
1,,=1/3,BOARD,OSHPARK,,PCB 2 LAYER ENIG 3 COPY,(),1.70,=C5*I5,SHOP
,,,,,,,,,,
,,,,,,NOTES,,,,

