LINE, REF, QTY, EPCCS TYP,EPCCS PN,MFG@PN, DESCRIPTION, NOTES, COST EA, LINE COST,BIN
,,,,,,485tx_en Board,,,TOTAL,
,,,,,,9/8/18 (18250^0),,,=SUM(J5:J100),
,,,,,,,,,,
1,,=1/3,BOARD,OSHPARK,,PCB 2 LAYER ENIG 3 COPY,(),4.45,=C5*I5,ADPT
,,,,,,,,,,
,,,,,,NOTES,,,,

